time,frequency,confidence
102.500,271.644,0.963073
102.600,287.113,0.955200
102.700,286.316,0.946286
102.800,280.069,0.928621
102.900,273.520,0.952101
103.000,264.750,0.948574
103.100,261.835,0.966458
103.200,260.129,0.959615
103.300,260.469,0.951968
103.400,257.326,0.975156
103.500,256.767,0.978148
103.600,260.322,0.956140
103.700,350.111,0.491699
103.800,311.000,0.951068
103.900,345.919,0.809205
104.000,285.911,0.959892
104.100,356.524,0.836334
104.200,279.782,0.934886
104.300,278.871,0.951200
104.400,282.148,0.940269
104.500,348.736,0.716468
104.600,78.660,0.111581
104.700,132.405,0.884736
104.800,280.011,0.917146
104.900,277.595,0.959081
105.000,256.580,0.970858
105.100,277.142,0.961887
105.200,292.821,0.407170
105.300,281.872,0.266302
105.400,277.040,0.698668
105.500,275.978,0.903289
105.600,277.397,0.799773
105.700,274.754,0.798577
105.800,279.189,0.808548
105.900,278.195,0.805200
106.000,275.610,0.261751
106.100,32.188,0.238613
106.200,164.317,0.084034
106.300,377.931,0.150249
106.400,314.830,0.036560
106.500,297.845,0.026502
106.600,32.990,0.106096
106.700,35.407,0.029366
106.800,32.586,0.033631
106.900,35.173,0.076231
107.000,61.233,0.124657
