time,frequency,confidence
67.200,302.482,0.965851
67.300,309.467,0.965133
67.400,303.908,0.967708
67.500,304.880,0.978202
67.600,307.933,0.975664
67.700,299.975,0.928159
67.800,310.560,0.942492
67.900,308.290,0.971247
68.000,307.839,0.971685
68.100,307.265,0.967183
68.200,306.670,0.950147
68.300,306.718,0.950354
68.400,305.238,0.960755
68.500,294.075,0.706819
68.600,277.589,0.947287
68.700,307.448,0.839291
68.800,217.850,0.517586
68.900,275.928,0.147074
69.000,306.005,0.337615
69.100,304.717,0.931718
69.200,307.946,0.835479
69.300,303.726,0.688719
69.400,304.362,0.802594
69.500,32.308,0.464032
69.600,282.443,0.122048
69.700,244.109,0.689639
69.800,285.095,0.570371
69.900,346.394,0.947964
70.000,313.473,0.706499
70.100,301.539,0.905087
70.200,284.720,0.937777
70.300,281.029,0.956656
70.400,249.168,0.371150
70.500,289.768,0.258344
70.600,309.071,0.967431
70.700,275.795,0.957976
70.800,307.591,0.977362
70.900,289.587,0.931545
71.000,306.486,0.924759
71.100,297.293,0.955091
71.200,299.308,0.963740
71.300,330.284,0.452000
71.400,352.948,0.972911
71.500,342.752,0.965227
71.600,366.152,0.932756
71.700,348.877,0.940682
71.800,347.834,0.942976
71.900,361.045,0.948915
72.000,353.800,0.961761
72.100,350.387,0.964727
72.200,347.657,0.936226
72.300,353.432,0.947689
72.400,299.298,0.821730
72.500,309.876,0.955788
72.600,301.693,0.971035
72.700,302.200,0.972525
72.800,314.061,0.938134
72.900,306.579,0.969538
73.000,314.543,0.942338
73.100,281.759,0.944479
73.200,285.937,0.956770
73.300,282.130,0.943590
73.400,279.893,0.919709
73.500,279.021,0.944751
73.600,284.382,0.969258
73.700,284.693,0.492416
73.800,255.646,0.749667
73.900,347.140,0.942031
74.000,364.294,0.873327
74.100,341.589,0.962183
74.200,304.491,0.774351
74.300,311.049,0.721348
74.400,305.254,0.960282
74.500,310.671,0.886965
74.600,304.204,0.971762
74.700,316.640,0.695207
74.800,280.425,0.946634
74.900,291.695,0.876362
75.000,282.830,0.937477
75.100,288.576,0.958293
75.200,322.272,0.639835
75.300,301.041,0.929589
75.400,291.546,0.967387
75.500,344.962,0.825814
75.600,296.176,0.965995
75.700,306.700,0.953025
75.800,313.898,0.942482
75.900,300.963,0.968878
76.000,312.207,0.963582
76.100,313.860,0.943866
76.200,305.272,0.980454
76.300,315.736,0.960168
76.400,316.022,0.951043
76.500,305.199,0.981613
76.600,333.521,0.957683
76.700,313.443,0.956129
76.800,312.045,0.954570
76.900,285.622,0.896342
77.000,294.695,0.781280
77.100,286.653,0.945304
77.200,295.047,0.904297
77.300,289.022,0.930076
77.400,282.925,0.949956
77.500,264.068,0.909015
77.600,289.466,0.921699
77.700,290.995,0.402667
77.800,283.907,0.925474
77.900,287.282,0.772126
78.000,287.871,0.902647
78.100,287.302,0.908673
78.200,280.828,0.789673
78.300,287.341,0.909075
78.400,287.189,0.773318
78.500,288.290,0.613457
78.600,288.348,0.379437
78.700,1868.482,0.183214
78.800,1925.399,0.048454
78.900,146.976,0.026445
79.000,296.284,0.559572
79.100,339.641,0.910064
79.200,370.195,0.926209
79.300,380.253,0.939726
79.400,354.847,0.980104
79.500,383.998,0.888329
79.600,305.497,0.826683
79.700,307.210,0.957694
79.800,301.776,0.971765
79.900,312.641,0.974700
80.000,296.957,0.946210
80.100,312.431,0.971563
80.200,304.269,0.968899
80.300,312.824,0.939988
80.400,306.210,0.949153
80.500,286.392,0.932503
80.600,278.373,0.964285
80.700,288.600,0.955762
80.800,281.294,0.959971
80.900,291.992,0.890203
81.000,301.119,0.953857
81.100,371.469,0.888225
81.200,366.171,0.842016
81.300,322.556,0.760665
81.400,304.930,0.976933
81.500,295.720,0.941313
81.600,330.165,0.263008
81.700,284.324,0.970643
81.800,282.462,0.947317
81.900,302.628,0.927575
82.000,284.403,0.799002
82.100,272.183,0.917363
82.200,292.583,0.945180
82.300,283.765,0.972380
82.400,280.990,0.936890
82.500,281.931,0.937693
82.600,286.102,0.946920
82.700,284.509,0.978687
82.800,287.957,0.970674
82.900,286.022,0.951255
83.000,286.048,0.953323
83.100,286.006,0.953388
83.200,279.923,0.936964
83.300,286.403,0.951766
83.400,249.433,0.898223
83.500,276.529,0.929298
83.600,260.739,0.927615
83.700,307.652,0.859209
83.800,285.794,0.951516
83.900,344.335,0.951101
84.000,328.219,0.937835
84.100,358.274,0.967251
84.200,368.122,0.894109
84.300,741.182,0.811612
84.400,740.773,0.631900
84.500,753.112,0.703777
84.600,820.341,0.218072
84.700,350.396,0.940115
84.800,319.597,0.696797
84.900,344.835,0.595378
85.000,338.377,0.951706
85.100,375.942,0.799232
85.200,347.051,0.952764
85.300,369.888,0.927243
85.400,378.565,0.821758
85.500,381.883,0.939476
85.600,340.987,0.957430
85.700,348.614,0.957032
85.800,370.216,0.637494
85.900,747.092,0.634483
86.000,370.808,0.939686
86.100,345.915,0.977652
86.200,350.646,0.973384
86.300,350.127,0.945062
86.400,347.793,0.944109
86.500,285.916,0.937204
86.600,312.389,0.971609
86.700,294.141,0.848162
86.800,245.951,0.651420
86.900,325.159,0.837543
87.000,352.720,0.973036
87.100,349.334,0.972450
87.200,350.869,0.972233
87.300,342.793,0.953354
87.400,371.281,0.948349
87.500,362.814,0.969707
87.600,757.425,0.642521
87.700,743.083,0.741895
87.800,749.168,0.728523
87.900,372.321,0.746930
88.000,427.314,0.726216
88.100,296.491,0.202288
88.200,358.262,0.833749
88.300,395.963,0.865516
88.400,344.078,0.896531
88.500,361.820,0.857154
88.600,372.381,0.894216
88.700,357.545,0.967650
88.800,389.408,0.582504
88.900,304.824,0.941810
89.000,321.434,0.696946
89.100,305.136,0.957142
89.200,316.254,0.947216
89.300,308.720,0.963757
89.400,288.293,0.950852
89.500,292.719,0.944695
89.600,291.450,0.864315
89.700,305.232,0.924516
89.800,284.903,0.969475
89.900,334.040,0.879586
90.000,302.751,0.963401
90.100,307.655,0.969194
90.200,310.427,0.949460
90.300,304.495,0.978680
90.400,318.444,0.955121
90.500,300.244,0.952635
90.600,313.716,0.951896
90.700,310.562,0.947267
90.800,300.637,0.959978
90.900,312.862,0.973421
91.000,309.604,0.968456
91.100,307.482,0.973509
91.200,306.120,0.970592
91.300,315.560,0.945871
91.400,287.942,0.808725
91.500,287.292,0.954582
91.600,285.071,0.218070
91.700,284.875,0.429365
91.800,304.269,0.823754
91.900,298.426,0.350782
92.000,298.145,0.524496
92.100,278.876,0.540890
92.200,306.227,0.847082
92.300,287.884,0.450600
92.400,1573.019,0.061610
92.500,32.821,0.623367
92.600,53.907,0.032092
92.700,195.990,0.625915
92.800,235.864,0.912502
92.900,275.572,0.963253
93.000,276.196,0.932775
93.100,253.609,0.921728
93.200,272.708,0.937424
93.300,283.847,0.965623
93.400,277.400,0.910757
93.500,316.993,0.933762
93.600,299.463,0.858613
93.700,352.393,0.962522
93.800,347.511,0.934620
93.900,349.209,0.939203
94.000,349.483,0.891078
94.100,348.312,0.843283
94.200,351.914,0.850875
94.300,351.834,0.889035
94.400,319.769,0.674113
94.500,305.512,0.759983
94.600,290.368,0.893779
94.700,326.239,0.662374
94.800,296.563,0.939309
94.900,319.156,0.908672
95.000,303.972,0.946377
95.100,345.742,0.959422
95.200,353.548,0.754329
95.300,347.078,0.966764
95.400,371.482,0.912821
95.500,297.929,0.958250
95.600,371.768,0.569191
95.700,343.231,0.950848
95.800,392.378,0.735921
95.900,302.195,0.962661
96.000,307.624,0.972135
96.100,339.987,0.928433
96.200,346.578,0.957115
96.300,293.598,0.941056
96.400,296.227,0.957258
96.500,339.950,0.950027
96.600,346.169,0.973191
96.700,349.635,0.954440
96.800,286.239,0.906947
96.900,316.388,0.956438
97.000,301.544,0.970935
97.100,305.902,0.971491
97.200,315.414,0.957344
97.300,308.104,0.976152
97.400,314.672,0.951601
97.500,307.248,0.969600
97.600,311.007,0.959636
97.700,312.114,0.967320
97.800,277.772,0.939751
97.900,284.569,0.974466
98.000,282.606,0.934272
98.100,284.013,0.964498
98.200,282.728,0.919268
98.300,282.406,0.934565
98.400,280.728,0.953806
98.500,281.296,0.962044
98.600,283.252,0.833267
98.700,257.242,0.742804
98.800,382.947,0.894987
98.900,343.904,0.959596
99.000,411.512,0.700505
99.100,356.323,0.944695
99.200,332.515,0.493932
99.300,313.603,0.916911
99.400,314.070,0.876404
99.500,309.429,0.866137
99.600,315.674,0.959408
99.700,310.346,0.943936
99.800,283.163,0.925099
99.900,286.631,0.959650
100.000,329.875,0.940883
100.100,283.346,0.963519
100.200,283.979,0.979216
100.300,320.423,0.849321
100.400,285.788,0.890764
100.500,287.433,0.964433
100.600,313.792,0.930701
100.700,301.270,0.964315
100.800,309.637,0.969757
100.900,315.440,0.960100
101.000,307.992,0.968326
101.100,312.263,0.965780
101.200,321.235,0.931713
101.300,310.899,0.954143
101.400,313.024,0.956053
101.500,321.091,0.930210
101.600,309.455,0.969920
101.700,316.634,0.937421
101.800,329.946,0.966185
101.900,300.763,0.942784
102.000,308.723,0.837993
102.100,290.344,0.954150
102.200,301.477,0.700700
102.300,290.170,0.949820
102.400,290.212,0.929317
102.500,346.147,0.960722
102.600,265.477,0.140643
102.700,280.479,0.935780
102.800,276.862,0.941124
102.900,257.488,0.918154
103.000,283.620,0.967935
103.100,283.505,0.970356
103.200,277.464,0.967160
103.300,282.406,0.953771
103.400,285.710,0.964588
103.500,283.356,0.964679
103.600,283.524,0.970214
103.700,285.392,0.971533
103.800,286.714,0.966953
103.900,281.634,0.961627
104.000,285.486,0.970231
104.100,281.630,0.958286
104.200,284.641,0.977857
104.300,284.623,0.980745
104.400,284.455,0.980299
104.500,280.621,0.957652
104.600,285.678,0.965189
104.700,288.090,0.659211
104.800,282.811,0.921605
