time,frequency,confidence
89.700,354.711,0.978687
89.800,352.497,0.953444
89.900,355.284,0.968257
90.000,355.006,0.975409
90.100,352.766,0.968294
90.200,354.651,0.983317
90.300,354.581,0.982074
90.400,355.503,0.969310
90.500,352.809,0.967696
90.600,353.305,0.969775
90.700,354.624,0.973459
90.800,358.584,0.970921
90.900,354.007,0.977406
91.000,355.022,0.976337
91.100,351.895,0.802093
91.200,304.568,0.949445
91.300,327.822,0.793185
91.400,311.907,0.964848
91.500,326.330,0.852961
91.600,309.482,0.972129
91.700,332.533,0.842943
91.800,304.928,0.983567
91.900,401.002,0.843842
92.000,306.885,0.952322
92.100,309.938,0.946336
92.200,318.555,0.958780
92.300,331.143,0.631096
92.400,319.593,0.949958
92.500,306.029,0.969586
92.600,321.739,0.943066
92.700,305.956,0.968295
92.800,327.781,0.949664
92.900,306.028,0.972280
93.000,374.230,0.400797
93.100,355.814,0.925650
93.200,311.537,0.945477
93.300,387.859,0.723648
93.400,354.095,0.980403
93.500,361.043,0.936415
93.600,400.225,0.916488
93.700,350.292,0.980075
93.800,354.742,0.979445
93.900,356.340,0.954575
94.000,354.510,0.980815
94.100,355.249,0.949283
94.200,356.377,0.958071
94.300,355.831,0.968001
94.400,357.202,0.972708
94.500,354.117,0.984732
94.600,353.064,0.968008
94.700,353.659,0.973194
94.800,335.687,0.941786
94.900,327.702,0.867394
95.000,350.395,0.981825
95.100,352.953,0.964519
95.200,378.395,0.913809
95.300,389.795,0.888946
95.400,396.473,0.926648
95.500,348.397,0.958716
95.600,420.459,0.596452
95.700,351.043,0.977680
95.800,369.826,0.445373
95.900,311.067,0.954425
96.000,309.997,0.654344
96.100,314.191,0.840301
96.200,283.741,0.912929
96.300,298.037,0.781408
96.400,280.961,0.950197
96.500,371.875,0.506821
96.600,310.390,0.952599
96.700,318.939,0.731257
96.800,320.105,0.900015
96.900,346.001,0.972800
97.000,348.790,0.969667
97.100,379.439,0.943363
97.200,326.252,0.922443
97.300,312.028,0.972533
97.400,340.233,0.932378
97.500,350.080,0.977085
97.600,353.295,0.971530
97.700,311.668,0.939116
97.800,321.543,0.928626
97.900,312.971,0.961691
98.000,310.633,0.949721
98.100,322.444,0.959177
98.200,308.120,0.978009
98.300,330.753,0.969792
98.400,314.514,0.956613
98.500,319.038,0.941703
98.600,348.498,0.963036
98.700,350.644,0.978236
98.800,353.272,0.970446
98.900,352.123,0.954283
99.000,353.446,0.976561
99.100,353.200,0.969972
99.200,354.432,0.979265
99.300,354.938,0.970834
99.400,354.121,0.975700
99.500,354.823,0.967307
99.600,354.172,0.964072
99.700,354.400,0.959221
99.800,320.547,0.760086
99.900,312.874,0.954272
100.000,294.916,0.953191
100.100,289.626,0.922345
100.200,307.875,0.957159
100.300,302.357,0.972509
100.400,318.595,0.957854
100.500,327.576,0.975430
100.600,325.572,0.957685
100.700,314.408,0.952608
100.800,313.243,0.965685
100.900,312.163,0.972433
101.000,327.632,0.970590
101.100,294.780,0.974851
101.200,297.890,0.883489
101.300,304.655,0.777999
101.400,300.270,0.756178
101.500,299.910,0.820667
101.600,299.351,0.847509
101.700,316.438,0.517936
101.800,305.462,0.700591
101.900,300.482,0.717380
102.000,303.994,0.576803
102.100,313.634,0.315860
102.200,320.591,0.593438
102.300,319.770,0.666012
102.400,32.738,0.348801
102.500,80.881,0.082044
102.600,132.564,0.240591
102.700,126.371,0.099725
102.800,137.735,0.046260
102.900,135.329,0.027491
103.000,63.186,0.074113
103.100,117.315,0.253798
103.200,115.414,0.055751
103.300,84.403,0.021372
103.400,113.973,0.036185
103.500,35.675,0.045711
103.600,391.114,0.750427
103.700,128.223,0.300502
103.800,124.902,0.062474
103.900,69.404,0.035521
104.000,317.238,0.195562
104.100,216.149,0.875043
104.200,212.144,0.623629
104.300,297.706,0.658059
104.400,343.182,0.965670
104.500,334.195,0.959404
104.600,351.367,0.975595
